date,year,Period,year_period,Sum of P,Average of T,Sum of RAIN,Sum of SNOW,Max of PACK,Sum of MELT,Sum of W,Sum of PET,Sum of W - PET,Average of SOIL,Sum of AET,Sum of W-ET-/\SOIL,Sum of D,Sum of GDD,scaled EVI3,SPEI
1/17/2016,2016,1,2016_1,2.286,-2.777777778,0,2.286,4.468518519,4.468518519,4.468518519,8.663672672,-4.195154154,68.1692174,3.507687249,4.21885E-15,5.155985423,1.388888889,,-1.266373473
2/2/2016,2016,2,2016_2,13.716,-0.173611111,0,13.716,13.716,0,0,10.52715904,-10.52715904,68.49457713,3.140627731,0,7.386531304,15.55555556,,-1.436097581
2/18/2016,2016,3,2016_3,0,0.121527778,0,0,13.716,13.716,13.716,11.86396199,1.852038014,71.8299495,5.558421687,9.99201E-16,6.305540298,44.72222222,0.114457,-1.852822291
3/5/2016,2016,4,2016_4,0,8.368055556,0,0,0,0,0,19.17970935,-19.17970935,72.22368222,6.017900433,0,13.16180892,133.8888889,0.1106343,-1.461326625
3/21/2016,2016,5,2016_5,0.762,9.114583333,0.762,0,0,0,0.762,20.97377875,-20.21177875,66.19288381,6.583450203,-1.44329E-15,14.39032855,145.8333333,0.1183472,-2.019701468
4/6/2016,2016,6,2016_6,2.032,8.194444444,2.032,0,0,0,2.032,21.3189007,-19.2869007,61.06765908,6.885644608,-2.22045E-15,14.43325609,131.1111111,0.1132648,-0.562695125
4/22/2016,2016,7,2016_7,5.08,11.5625,4.430888889,0.649111111,0.649111111,0.649111111,5.08,26.83474904,-21.75474904,55.97552286,9.436529233,8.43769E-15,17.3982198,185,0.136225,-1.325064381
5/8/2016,2016,8,2016_8,24.384,11.59722222,23.29744444,1.086555556,1.086555556,1.086555556,24.384,28.34162717,-3.957627174,63.05428135,13.1338188,-2.64233E-14,15.20780837,185.5555556,0.1374742,-1.377697661
5/24/2016,2016,9,2016_9,12.192,15.41666667,12.192,0,0,0,12.192,35.63106258,-23.43906258,64.08900108,15.24257056,-9.10383E-15,20.38849202,246.6666667,0.127342,-0.516657508
6/9/2016,2016,10,2016_10,0.762,20.92013889,0.762,0,0,0,0.762,49.37656285,-48.61456285,56.68333375,12.64429952,-1.33227E-15,36.73226333,334.7222222,0.1234155,2.908681481
6/25/2016,2016,11,2016_11,1.27,25.05600694,1.27,0,0,0,1.27,60.94296179,-59.67296179,44.37065229,12.80678238,-3.9968E-15,48.13617941,400.8961111,0.1235196,0.05716791
7/11/2016,2016,12,2016_12,26.162,24.54861111,26.162,0,0,0,26.162,58.83610308,-32.67410308,43.07112095,21.58306095,1.33227E-15,37.25304212,392.7777778,0.1214544,-0.529254459
7/27/2016,2016,13,2016_13,27.686,25.43402778,27.686,0,0,0,27.686,60.181359,-32.495359,49.14054311,16.71542451,6.88338E-15,43.46593449,406.9444444,0.1174466,-0.380070697
8/12/2016,2016,14,2016_14,6.858,25.60763889,6.858,0,0,0,6.858,58.75870394,-51.90070394,48.40133752,17.2104001,6.66134E-15,41.54830384,409.7222222,0.1208332,-0.03162007
8/28/2016,2016,15,2016_15,13.462,22.60416667,13.462,0,0,0,13.462,48.70204086,-35.24004086,40.96431088,12.77508671,-2.66454E-15,35.92695415,361.6666667,0.1152507,-0.109840565
9/13/2016,2016,16,2016_16,2.032,21.45833333,2.032,0,0,0,2.032,43.6323214,-41.6003214,40.7767148,9.449682766,2.66454E-15,34.18263864,343.3333333,0.1164893,-0.285940163
9/29/2016,2016,17,2016_17,35.306,16.54513889,35.306,0,0,0,35.306,32.51772264,2.78827736,48.64654977,10.2073007,2.55351E-15,22.31042194,264.7222222,0.1145644,-0.323088873
10/15/2016,2016,18,2016_18,5.588,13.61111111,5.588,0,0,0,5.588,26.2376169,-20.6496169,62.86451475,8.549649457,3.77476E-15,17.68796744,217.7777778,0.116749,-0.504162301
10/31/2016,2016,19,2016_19,5.334,13.68055556,5.334,0,0,0,5.334,24.86664446,-19.53264446,57.97761764,7.491902841,2.66454E-15,17.37474162,218.8888889,0.1148848,-0.339912559
11/16/2016,2016,20,2016_20,0.508,11.23263889,0.508,0,0,0,0.508,20.51246914,-20.00446914,54.81380539,5.288882818,-2.66454E-15,15.22358632,179.7222222,0.1126419,-0.771753104
12/2/2016,2016,21,2016_21,9.144,2.291666667,5.926666667,3.217333333,3.217333333,3.217333333,9.144,12.00212183,-2.858121834,56.26642301,4.153301819,-2.9976E-15,7.848820015,40.83333333,0.1108464,-0.250089836
12/18/2016,2016,22,2016_22,0,0.920138889,0,0,0,0,0,10.92693391,-10.92693391,56.27839898,2.672627288,0,8.254306621,39.44444444,0.110872,-0.274392528
1/1/2017,2016,23,2016_23,3.048,-3.525641026,0,3.048,3.048,3.048,3.048,6.591271842,-3.543271842,55.47739267,2.093003793,-3.10862E-15,4.49826805,1.111111111,,-1.091832617
1/17/2017,2017,1,2017_1,15.748,-0.607638889,3.386666667,12.36133333,6.604,12.36133333,15.748,10.07545161,5.672548394,59.39988948,5.518782647,6.10623E-16,4.55666896,22.77777778,0.0960569,-1.344420471
2/2/2017,2017,2,2017_2,3.81,-1.458333333,0.211666667,3.598333333,2.286,3.598333333,3.81,9.726178279,-5.916178279,66.01490064,3.773612162,-8.43769E-15,5.952566117,4.444444444,0.1129851,-1.426154998
2/18/2017,2017,3,2017_3,0.508,7.1875,0.493888889,0.014111111,0.014111111,0.014111111,0.508,16.94046668,-16.43246668,63.73105827,5.069291754,-2.66454E-15,11.87117493,115,0.1116352,-2.066632339
3/5/2017,2017,4,2017_4,2.54,3.402777778,1.810925926,0.729074074,0.508,0.602074074,2.413,14.53262099,-12.11962099,60.09354309,5.440905078,-2.10942E-15,9.091715916,60,0.1128541,-2.213476466
3/21/2017,2017,5,2017_5,0,12.70833333,0,0,0.127,0.127,0.127,26.29756458,-26.17056458,55.5581701,6.42530913,-1.11022E-16,19.87225545,205,0.1200877,-1.621714838
4/6/2017,2017,6,2017_6,18.796,8.923611111,18.77718519,0.018814815,0.018814815,0.018814815,18.796,21.92908875,-3.133088753,57.41041906,8.740425802,-8.21565E-15,13.18866295,142.7777778,0.1259824,-1.129653167
4/22/2017,2017,7,2017_7,0,12.34375,0,0,0,0,0,27.95185531,-27.95185531,58.54596922,7.131475019,0,20.82038029,197.5,0.1346735,-1.11830214
5/8/2017,2017,8,2017_8,7.112,13.73263889,7.104944444,0.007055556,0.007055556,0.007055556,7.112,31.93665458,-24.82465458,54.26694481,11.00497294,-1.9984E-15,20.93168164,219.7222222,0.1260971,-1.470359662
5/24/2017,2017,9,2017_9,13.97,14.54861111,13.97,0,0,0,13.97,34.33408331,-20.36408331,53.61918268,12.63786994,-2.66454E-15,21.69621337,232.7777778,0.1246512,-0.515039018
6/9/2017,2017,10,2017_10,6.35,21.33680556,6.35,0,0,0,6.35,49.76005447,-43.41005447,49.3625528,13.26523172,-3.9968E-15,36.49482275,341.3888889,0.1214681,-0.770764307
6/25/2017,2017,11,2017_11,0.508,25.22569444,0.508,0,0,0,0.508,61.29592389,-60.78792389,40.16527597,11.12458908,-2.66454E-15,50.17133481,403.6111111,0.1181025,-0.685618637
7/11/2017,2017,12,2017_12,19.812,26.90972222,19.812,0,0,0,19.812,65.79308283,-45.98108283,31.19582681,14.96850156,-4.44089E-16,50.82458127,430.5555556,0.1211082,-0.61183429
7/27/2017,2017,13,2017_13,22.098,25.59027778,22.098,0,0,0,22.098,60.62296983,-38.52496983,38.30436152,15.98167888,2.22045E-15,44.64129095,409.4444444,0.1208873,-0.081198749
8/12/2017,2017,14,2017_14,5.334,23.97569444,5.334,0,0,0,5.334,54.13452722,-48.80052722,41.00704721,14.13859895,3.10862E-15,39.99592827,383.6111111,0.1226034,-0.037182021
8/28/2017,2017,15,2017_15,3.048,24.30555556,3.048,0,0,0,3.048,52.77974267,-49.73174267,33.31198941,10.29109151,-9.76996E-15,42.48865116,388.8888889,0.1217615,-0.187451402
9/13/2017,2017,16,2017_16,1.778,24.18402778,1.778,0,0,0,1.778,50.3145638,-48.5365638,26.68762329,7.486766186,-2.22045E-15,42.82779761,386.9444444,0.1195075,-0.202282247
9/29/2017,2017,17,2017_17,39.116,13.92361111,39.116,0,0,0,39.116,28.30145179,10.81454821,42.48720751,9.571277608,1.06581E-14,18.73017419,222.7777778,0.1133351,-0.046422444
10/15/2017,2017,18,2017_18,1.778,10.9375,1.389944444,0.388055556,0.388055556,0.388055556,1.778,22.85023555,-21.07223555,51.41343121,6.491758276,1.33227E-15,16.35847727,175,0.1100894,-0.376490177
10/31/2017,2017,19,2017_19,0,12.15277778,0,0,0,0,0,22.83753949,-22.83753949,46.59798037,4.643831896,0,18.1937076,194.4444444,0.1064139,-0.476225092
11/16/2017,2017,20,2017_20,0,8.715277778,0,0,0,0,0,18.09960834,-18.09960834,42.55837182,3.366514592,0,14.73309374,139.4444444,0.1050878,-0.171987089
12/2/2017,2017,21,2017_21,1.778,6.363194444,1.778,0,0,0,1.778,15.11864908,-13.34064908,40.69833596,3.468992602,2.88658E-15,11.64965648,101.8111111,0.105254,-0.670591572
12/18/2017,2017,22,2017_22,0,1.892361111,0,0,0,0,0,11.29735259,-11.29735259,38.41512365,1.889850835,0,9.407501753,34.16666667,0.1075903,-0.768391211
1/1/2018,2017,23,2017_23,0.254,2.264957265,0.188148148,0.065851852,0.065851852,0.065851852,0.254,9.330399979,-9.076399979,36.78824925,1.706492025,2.22045E-15,7.623907955,35.27777778,0.1056979,-0.93595418
1/17/2018,2018,1,2018_1,1.524,1.961805556,0.458611111,1.065388889,0.550333333,1.065388889,1.524,11.44290982,-9.918909819,35.28848199,3.047125623,-1.79023E-15,8.395784196,33.88888889,0.107497,-0.858184955
2/2/2018,2018,2,2018_2,4.42,1.927083333,2.864814815,1.555185185,1.555185185,1.555185185,4.42,12.08687443,-7.666874432,36.33190068,3.182409359,-6.66134E-16,8.904465073,40.55555556,0.112774,-1.277456326
2/18/2018,2018,3,2018_3,4.826,5.746527778,3.106796296,1.719203704,1.719203704,1.719203704,4.826,15.76276026,-10.93676026,35.47517015,4.291537382,-3.10862E-15,11.47122287,92.5,0.1092369,-1.853270499
3/5/2018,2018,4,2018_4,2.018,0.711805556,1.764,0.254,0.254,0.254,2.018,12.61499181,-10.59699181,35.92773758,3.351452556,3.77476E-15,9.263539257,37.77777778,0.1122872,-2.046645944
3/21/2018,2018,5,2018_5,1.016,6.545138889,0.961907407,0.054092593,0.054092593,0.054092593,1.016,18.3989523,-17.3829523,33.61666025,3.563800594,-6.30052E-15,14.83515171,105.2777778,0.1007913,-1.893455046
4/6/2018,2018,6,2018_6,0.254,10.17361111,0.254,0,0,0,0.254,23.79536192,-23.54136192,30.85720378,3.411346754,2.22045E-15,20.38401516,162.7777778,0.1108745,-1.440600044
4/22/2018,2018,7,2018_7,1.27,10.81392361,1.238038333,0.031961667,0.031961667,0.031961667,1.27,25.93766871,-24.66766871,27.71925693,4.249355587,-4.10783E-15,21.68831313,173.0227778,0.1043633,-1.798258504
5/8/2018,2018,8,2018_8,20.828,15.69444444,20.828,0,0,0,20.828,35.31124254,-14.48324254,32.61894688,7.537047523,-2.22045E-15,27.77419502,251.1111111,0.1189376,-1.332504429
5/24/2018,2018,9,2018_9,1.778,18.07291667,1.778,0,0,0,1.778,40.88870283,-39.11070283,36.1354713,7.971561139,5.55112E-15,32.91714169,289.1666667,0.1139622,-1.250054745
6/9/2018,2018,10,2018_10,1.27,21.44097222,1.27,0,0,0,1.27,50.08973346,-48.81973346,30.18612351,7.660212786,-3.10862E-15,42.42952068,343.0555556,0.1079225,-0.655924608
6/25/2018,2018,11,2018_11,0.254,24.58333333,0.254,0,0,0,0.254,58.99078861,-58.73678861,23.71812791,6.344438363,-1.33227E-15,52.64635025,393.3333333,0.1109312,-0.690316434
7/11/2018,2018,12,2018_12,0,27.08333333,0,0,0,0,0,66.21965219,-66.21965219,18.03047441,5.236860724,0,60.98279146,433.3333333,0.1103269,-0.546679852
7/27/2018,2018,13,2018_13,17.526,26.94444444,17.526,0,0,0,17.526,64.50308407,-46.97708407,14.22710007,19.99517865,1.9984E-15,44.50790543,431.1111111,0.1272951,-0.046921646
8/12/2018,2018,14,2018_14,6.096,26.64930556,6.096,0,0,0,6.096,61.59197429,-55.49597429,11.74740258,8.931652946,1.77636E-15,52.66032134,426.3888889,0.1074096,0.044272631
8/28/2018,2018,15,2018_15,17.78,24.46180556,17.78,0,0,0,17.78,53.38345455,-35.60345455,15.32138906,8.100281002,-1.11022E-16,45.28317355,391.3888889,0.1080994,0.033633396
9/13/2018,2018,16,2018_16,1.778,22.86458333,1.778,0,0,0,1.778,46.84138671,-45.06338671,18.13753903,5.349211601,-3.21965E-15,41.4921751,365.8333333,0.1075152,-0.32424323
9/29/2018,2018,17,2018_17,0,21.18055556,0,0,0,0,0,41.00387359,-41.00387359,14.96486181,2.694260025,0,38.30961356,338.8888889,0.1037372,-0.237099626
10/15/2018,2018,18,2018_18,53.594,11.11111111,53.594,0,0,0,53.594,23.53560999,30.05839001,40.60701829,12.67061701,-4.21885E-15,10.86499298,177.7777778,0.0963245,-0.380533774
10/31/2018,2018,19,2018_19,10.922,9.479166667,10.60214815,0.319851852,0.319851852,0.319851852,10.922,19.71749155,-8.795491545,59.24006403,8.008225207,-8.88178E-16,11.70926634,151.6666667,0.1050457,-0.54196553
11/16/2018,2018,20,2018_20,0,4.809027778,0,0,0,0,0,14.63201712,-14.63201712,55.54848516,3.552874892,0,11.07914223,77.77777778,0.102713,-0.676436666
12/2/2018,2018,21,2018_21,6.858,2.326388889,2.963333333,3.894666667,3.118555556,0.776111111,3.739444444,11.94012797,-8.200683523,52.97015168,4.5036715,3.88578E-15,7.436456468,41.38888889,,-0.488885356
12/18/2018,2018,22,2018_22,0,-0.989583333,0,0,3.118555556,3.118555556,3.118555556,9.534444052,-6.415888496,54.00483164,2.744561058,2.10942E-15,6.789882994,10,0.0901183,-0.703167119
1/1/2019,2018,23,2018_23,6.604,-2.5,0,6.604,6.604,0,0,7.194767106,-7.194767106,52.683825,1.653808709,0,5.540958398,10.83333333,0.1004395,-1.127586113
1/17/2019,2019,1,2019_1,8.382,-2.34375,1.411111111,6.970888889,6.604,9.906,11.31711111,9.012874399,2.304236712,55.05956659,3.251342804,-3.33067E-16,5.761531595,6.388888889,,-0.673894763
2/2/2019,2019,2,2019_2,0,0.729166667,0,0,0,3.668888889,3.668888889,11.04507675,-7.376187857,61.61133244,3.549620587,1.77636E-15,7.495456159,20.27777778,0.0869584,-1.014805194
2/18/2019,2019,3,2019_3,9.398,-0.572916667,2.246018519,7.151981481,6.83212963,7.151981481,9.398,10.84999138,-1.451991377,65.99671427,4.62257671,3.66374E-15,6.227414668,18.05555556,,-1.123530821
3/5/2019,2019,4,2019_4,16.764,0.034722222,6.138333333,10.62566667,10.16,10.62566667,16.764,12.34748233,4.416517674,68.64036259,5.850453146,-3.66374E-15,6.49702918,41.94444444,0.1107319,-1.487607529
3/21/2019,2019,5,2019_5,20.32,5.069444444,12.98222222,7.337777778,4.967111111,2.370666667,15.35288889,16.77533193,-1.422443046,74.58175231,6.65787761,8.99281E-15,10.11745432,81.11111111,0.1118711,-2.031867444
4/6/2019,2019,6,2019_6,0,8.888888889,0,0,0,4.967111111,4.967111111,21.98487595,-17.01776484,84.8586703,8.723836857,5.32907E-15,13.26103909,142.2222222,0.1240705,-1.683906303
4/22/2019,2019,7,2019_7,2.286,12.10069444,2.286,0,0,0,2.286,27.80462397,-25.51862397,76.39815856,10.6171507,-1.15463E-14,17.18747326,193.6111111,0.1292131,-1.27576638
5/8/2019,2019,8,2019_8,11.43,14.40972222,11.43,0,0,0,11.43,32.65858595,-21.22858595,68.90784845,14.94106809,-1.62093E-14,17.71751786,230.5555556,,-1.180292087
5/24/2019,2019,9,2019_9,16.764,11.99652778,16.764,0,0,0,16.764,30.15345462,-13.38945462,67.16890695,15.81431795,-1.32117E-14,14.33913668,191.9444444,0.140567,-0.986418497
6/9/2019,2019,10,2019_10,22.352,16.31944444,22.352,0,0,0,22.352,38.8291604,-16.4771604,79.94575339,16.39894123,-3.10862E-15,22.43021918,261.1111111,0.1327055,-0.774587559
6/25/2019,2019,11,2019_11,4.318,21.09375,4.318,0,0,0,4.318,49.52247542,-45.20447542,68.43323947,17.86435496,-2.62013E-14,31.65812046,337.5,0.1326357,-0.297851523
7/11/2019,2019,12,2019_12,10.414,24.40972222,10.414,0,0,0,10.414,58.01968772,-47.60568772,59.32433307,18.22010217,-1.33227E-15,39.79958555,390.5555556,0.1335021,-0.591496974
7/27/2019,2019,13,2019_13,12.192,26.04166667,12.192,0,0,0,12.192,61.90409451,-49.71209451,49.20768628,22.06442695,4.21885E-15,39.83966756,416.6666667,0.1264388,-0.408431119
8/12/2019,2019,14,2019_14,16.256,24.94791667,16.256,0,0,0,16.256,56.73818295,-40.48218295,44.97713543,16.96690098,8.43769E-15,39.77128197,399.1666667,0.1281142,-0.072453436
8/28/2019,2019,15,2019_15,0,26.70138889,0,0,0,0,0,59.34904546,-59.34904546,38.39970521,10.0032486,0,49.34579685,427.2222222,0.1255162,-0.177080659
9/13/2019,2019,16,2019_16,0,23.83680556,0,0,0,0,0,50.02517075,-50.02517075,29.98837528,6.642096452,0,43.3830743,381.3888889,0.1222166,-0.273233046
9/29/2019,2019,17,2019_17,0.508,18.61111111,0.508,0,0,0,0.508,36.00758375,-35.49958375,25.11625114,4.417936083,8.88178E-16,31.58964766,297.7777778,0.1224096,0.695460707
10/15/2019,2019,18,2019_18,0,11.49305556,0,0,0,0,0,23.56214931,-23.56214931,22.13822376,2.281176675,0,21.28097263,183.8888889,0.1223597,1.795940151
10/31/2019,2019,19,2019_19,0,6.753472222,0,0,0,0,0,17.75475082,-17.75475082,20.1698036,1.570972151,0,16.18377867,118.3333333,0.1174795,-0.098303761
11/16/2019,2019,20,2019_20,0,7.96875,0,0,0,0,0,17.34013965,-17.34013965,18.83239759,1.42156848,0,15.91857117,127.5,0.1150615,0.308346241
12/2/2019,2019,21,2019_21,58.42,2.534722222,48.21766667,10.20233333,9.821333333,3.714333333,51.932,12.25996764,39.67203236,50.59348693,5.421396585,-9.27036E-15,6.838571052,50.83333333,0.109761,-0.626028398
12/18/2019,2019,22,2019_22,4.064,0.833333333,1.10537037,2.95862963,6.488,9.44662963,10.552,10.70036909,-0.148369092,71.31421861,4.534624748,-9.99201E-15,6.165744343,30.27777778,0.1106877,-0.765310883
1/1/2020,2019,23,2019_23,10.668,-2.614871795,0,10.668,10.668,0,0,6.976288264,-6.976288264,69.46430825,2.111711764,0,4.8645765,0.277777778,,-0.926155449
1/17/2020,2020,1,2020_1,2.032,-4.913194444,0,2.032,12.7,2.222222222,2.222222222,7.618324927,-5.396102705,67.7705898,2.712069134,6.32827E-15,4.906255793,0.555555556,,-0.956696524
2/2/2020,2020,2,2020_2,5.08,-0.555555556,0,5.08,10.47777778,15.55777778,15.55777778,10.20789712,5.349880658,73.30383339,4.571314172,-5.10703E-15,5.636582949,6.111111111,0.0900524,-1.742076804
2/18/2020,2020,3,2020_3,0,2.34375,0,0,0,0,0,13.07403849,-13.07403849,76.90591913,4.369088241,0,8.704950247,52.5,0.106515,-1.359281884
3/5/2020,2020,4,2020_4,17.018,2.725694444,8.666574074,8.351425926,8.351425926,8.351425926,17.018,13.94008645,3.077913552,83.71090048,6.234388309,5.88418E-15,7.705698139,48.05555556,0.1003797,-1.805915193
3/21/2020,2020,5,2020_5,18.288,7.8125,17.89288889,0.395111111,0.395111111,0.395111111,18.288,19.49073574,-1.202735739,90.28468877,10.14754985,-2.9976E-15,9.343185885,125,0.120932,-1.484547062
4/6/2020,2020,6,2020_6,0,7.256944444,0,0,0,0,0,20.09279536,-20.09279536,89.61157006,7.831721801,0,12.26107355,116.1111111,0.1246477,-0.276405605
4/22/2020,2020,7,2020_7,5.842,9.618055556,5.842,0,0,0,5.842,24.0378052,-18.1958052,81.81516007,11.93081577,-2.13163E-14,12.10698943,153.8888889,0.1267893,-0.341593271
5/8/2020,2020,8,2020_8,0,17.25694444,0,0,0,0,0,37.82940253,-37.82940253,73.29578813,12.08760856,0,25.74179397,276.1111111,0.1346433,-1.342746217
5/24/2020,2020,9,2020_9,0,16.59722222,0,0,0,0,0,37.77653663,-37.77653663,61.95029133,10.24119691,0,27.53533972,265.5555556,0.1352242,-1.409841397
6/9/2020,2020,10,2020_10,4.572,21.16319444,4.572,0,0,0,4.572,50.03686028,-45.46486028,51.57475774,14.8624295,-4.44089E-15,35.17443078,338.6111111,0.1245436,0.929088934
6/25/2020,2020,11,2020_11,0.254,22.44208333,0.254,0,0,0,0.254,53.50716961,-53.25316961,42.04921708,9.985154961,2.22045E-15,43.52201465,359.0733333,0.1220092,-0.423510405
7/11/2020,2020,12,2020_12,1.27,24.46180556,1.27,0,0,0,1.27,58.77157052,-57.50157052,32.92397469,9.532164556,-3.10862E-15,49.23940597,391.3888889,0.1278357,-0.260219358
7/27/2020,2020,13,2020_13,42.672,25.3125,42.672,0,0,0,42.672,60.34571732,-17.67371732,33.39986658,15.80183108,-8.43769E-15,44.54388624,405,0.1220682,-0.280953847
8/12/2020,2020,14,2020_14,8.382,26.51041667,8.382,0,0,0,8.382,61.36009032,-52.97809032,53.88967718,16.87446727,-1.77636E-15,44.48562305,424.1666667,0.125177,-0.361281966
8/28/2020,2020,15,2020_15,0,27.95138889,0,0,0,0,0,63.03110427,-63.03110427,41.15501897,11.37789894,0,51.65320533,447.2222222,0.1187037,-0.085008109
9/13/2020,2020,16,2020_16,0,20.9478125,0,0,0,0,0,44.4443956,-44.4443956,32.24194947,6.341206133,0,38.10318947,335.165,0.1182544,-0.227578074
9/29/2020,2020,17,2020_17,2.286,20.98958333,2.286,0,0,0,2.286,40.73086239,-38.44486239,27.15428579,6.844407353,-2.22045E-15,33.88645504,335.8333333,0.1141959,-0.38297608
10/15/2020,2020,18,2020_18,0,18.26388889,0,0,0,0,0,33.41935751,-33.41935751,23.29761153,3.406498248,0,30.01285927,292.2222222,0.1168412,-0.370321657
10/31/2020,2020,19,2020_19,0,11.63194444,0,0,0,0,0,23.16234975,-23.16234975,20.52005645,2.086769031,0,21.07558072,188.0555556,0.1151229,0.257352293
11/16/2020,2020,20,2020_20,3.81,6.927083333,3.638314815,0.171685185,0.171685185,0.171685185,3.81,16.85608966,-13.04608966,19.63512444,3.826812353,-4.66294E-15,13.0292773,111.1111111,0.112066,-0.368555874
12/2/2020,2020,21,2020_21,0,4.270833333,0,0,0,0,0,13.51344234,-13.51344234,19.01857486,1.122896046,0,12.3905463,68.33333333,0.1137674,-0.456838499
12/18/2020,2020,22,2020_22,0,-0.416666667,0,0,0,0,0,9.934229538,-9.934229538,18.10951127,0.784407367,0,9.149822171,21.11111111,0.110754,-0.607899318
1/1/2021,2020,23,2020_23,7.366,-2.329059829,0,7.366,7.366,0,0,7.102929254,-7.102929254,17.46548208,0.540434875,0,6.562494379,3.333333333,0.0941176,-0.503143165
1/17/2021,2021,1,2021_1,0,-1.006944444,0,0,7.366,7.366,7.366,9.733771859,-2.367771859,19.50732352,2.191839175,-1.33227E-15,7.541932685,16.94444444,0.0976436,-0.379416806
2/2/2021,2021,2,2021_2,16.51,-0.642361111,0,16.51,12.06555556,4.444444444,4.444444444,10.30173194,-5.857287497,24.20647847,1.697163399,-1.22125E-15,8.604568543,13.88888889,0.1041617,-1.331979022
2/18/2021,2021,3,2021_3,2.54,3.897569444,0.448027778,2.091972222,4.287777778,14.15752778,14.60555556,14.07596153,0.529594023,34.93828625,4.74215526,9.99201E-16,9.333806272,64.02777778,0.1073111,-1.687184984
3/5/2021,2021,4,2021_4,0.254,2.899305556,0.254,0,0,0,0.254,14.04125018,-13.78725018,33.97250806,2.291335743,2.22045E-15,11.74991443,50,0.1050738,-0.630873157
3/21/2021,2021,5,2021_5,41.402,6.09375,4.868333333,36.53366667,36.195,36.53366667,41.402,18.04280119,23.35919881,49.79244665,7.237952103,-2.10942E-15,10.80484908,100.2777778,0.1077874,-0.316252889
4/6/2021,2021,6,2021_6,0,9.097222222,0,0,0,0,0,22.77431806,-22.77431806,64.10960286,6.329816942,0,16.44450112,145.5555556,0.1041903,-1.34506577
4/22/2021,2021,7,2021_7,0.508,10.36458333,0.465666667,0.042333333,0.042333333,0.042333333,0.508,25.0409995,-24.5329995,57.36239128,6.660635157,4.38538E-15,18.38036434,165.8333333,0.1122551,-0.973870748
5/8/2021,2021,8,2021_8,15.24,15.34722222,15.24,0,0,0,15.24,34.53765914,-19.29765914,59.43923249,12.01473767,-3.9968E-15,22.52292146,245.5555556,0.1193411,-1.094311333
5/24/2021,2021,9,2021_9,0,15.97222222,0,0,0,0,0,36.88746056,-36.88746056,53.22710066,8.57746403,0,28.30999653,255.5555556,,
